,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
11,UC16niRr50-MSBwiO3YDb3RA,VS0cRj3a0Qk,Coronavirus: Iran&#39;s deputy health minister tests positive as outbreak worsens - BBC News,2020-02-26T08:14:42Z,2367329,20388,1228,8459,0,BBC News,8150000
12,UCGXbLrVe8vnkiFv7q2vYv3w,US2eN3xbu_I,Esto es lo que va a pasar con el coronavirus segun los expertos,2020-03-02T17:34:34Z,2246016,14461,1336,2428,0,El Mundo,284000
13,UCa6vGFO9ty8v5KZJXQxdhaw,Y-sbabzs3Jg,Trump is DEFINITELY NOT WORRIED About Coronavirus,2020-02-27T08:30:00Z,2047437,28532,2423,2513,0,Jimmy Kimmel Live,16900000
14,UC0InVdvqNyNzKBl1-TL348A,BDlE4aUT9tw,Coronavirus Symptoms &amp; Myths | Dr. Rajib Paul Apollo Hospitals,2020-03-02T04:25:40Z,1934036,16824,1272,0,0,Apollo Hospitals,118000
15,UC4f30mN7ieKWiowjLpjZTUA,elWIPbDfLA0,The Coronavirus Outbreak | Random42 Scientific Communication,2020-02-27T10:43:50Z,1923578,8638,818,306,0,Random42 Scientific Communication,14700
16,UCK7tptUDHh-RYDsdxO1-5QQ,tgyzdgf66eM,How Coronavirus Test Kits Work | WSJ,2020-02-26T17:00:22Z,1347583,11006,526,1192,0,Wall Street Journal,2310000
17,UChirEOpgFCupRAk5etXqPaA,n0y63uG02sY,This Couple is Fighting the Coronavirus Side by Side in Wuhan,2020-03-02T10:54:22Z,1199751,13403,611,1333,0,Bloomberg QuickTake News,482000
18,UCupvZG-5ko_eiXAupbDfxWw,mjFuTSD37qA,Anderson Cooper blasts WH response to coronavirus: Ignorance doesn&#39;t kill viruses,2020-02-28T02:25:55Z,1150970,10608,1795,8361,0,CNN,10400000
19,UCPgLNge0xqQHWM5B5EFH9Cg,G5TZ6fTYrsE,Trump: Coronavirus is Democrats&#39; &#39;new hoax&#39;,2020-02-29T09:31:05Z,1034257,5550,7231,0,0,The Telegraph,1340000
20,UCBi2mrWuNuyYy4gbM6fU18Q,KovfCPMJU24,1st coronavirus death in the US confirmed l ABC News,2020-03-01T03:21:14Z,1002104,8244,986,5461,0,ABC News,9560000
21,UC16niRr50-MSBwiO3YDb3RA,CMUQIlvv1to,Coronavirus: EU raises virus risk level as world cases grow  - BBC News,2020-03-02T12:49:12Z,951539,7757,710,4495,0,BBC News,8150000
22,UCeY0bbntWzzVIaj2z3QigXg,9g47wD55Nl8,Scientist Speaks Out About Coronavirus Origin: Exclusive | NBC Nightly News,2020-02-27T01:57:42Z,917593,6951,792,2371,0,NBC News,3690000
23,UCYpRDnhk5H8h16jpS84uqsA,xBpn43qA-ns,Coronavirus en Chine : les videos decryptees,2020-02-26T16:00:20Z,897627,10190,779,930,0,Le Monde,877000
24,UC2N-RCIdWJdQcnrHcyDhlfw,x1xvTiZpkv0,Consejos para prevenir la diseminacion del coronavirus,2020-02-28T23:33:47Z,884374,6023,544,496,0,HABLEMOS DE LUPUS,6920
25,UC4tpRMfc-lvDs9_O0xIC7vA,EDrgwptq6ug,What is Coronavirus (in Hindi) | How to save yourself from it | Coronavirus in Bangalore,2020-03-03T11:50:00Z,874283,0,0,291,0,TGF - The Guiding Factor,140000
26,UC8-Th83bH_thdKZDJCrn88g,bkGFsSYODjI,President Trump&#39;s Tips to Avoid Coronavirus,2020-02-28T09:00:10Z,824458,9669,641,1039,0,The Tonight Show Starring Jimmy Fallon,25400000
27,UCBi2mrWuNuyYy4gbM6fU18Q,byU_N9iHBFY,CDC warns coronavirus outbreak will worsen,2020-02-26T03:13:16Z,744040,6621,492,4551,0,ABC News,9560000
28,UC16niRr50-MSBwiO3YDb3RA,uGVvsn7Q7mY,Coronavirus: First British death - BBC News,2020-02-28T22:42:09Z,715369,5048,479,847,0,BBC News,8150000
29,UCzznO4xSV8BKnUBPyswtCUw,cHv0-oyowrk,Coronavirus to infect 70% of humanity and become new seasonal disease: Expert,2020-02-26T09:06:40Z,646359,4257,540,3900,0,ARIRANG NEWS,384000
30,UCZFMm1mMw0F81Z37aaEzTUA,ntgb2fUBN-I,"Prime Time With Ravish Kumar, Mar 03, 2020 | After Violence, Coronavirus Hits Delhi",2020-03-03T17:35:16Z,639451,13862,1030,1308,0,NDTV,8310000
31,UChLtXXpo4Ge1ReTEboVvTDg,3uEKx4uPwVg,"Global National: Feb. 27, 2020 | Coronavirus has &quot;pandemic potential&quot; as cases rise globally",2020-02-28T02:26:28Z,602011,3303,352,1657,0,Global News,1950000
32,UCoFX8yfaEwXNEu3HgLdfomQ,kKz_vNGsNhc,COVID-19: Donning of Personal Protective Equipment (PPE),2020-03-02T18:49:53Z,534214,1404,92,168,0,Public Health England,8510
33,UCPyMN8DzkFl2__xnTEiGZ1w,ALRLihS19kQ,"Coronavirus COVID-19 Symptoms, Causes, Prevention Nursing Review",2020-03-02T23:18:30Z,520897,0,0,448,0,RegisteredNurseRN,999000
34,UCuFFtHWoLl5fauMMD5Ww2jA,J7VJLpVSmx4,Canadian with coronavirus speaks from Japan,2020-02-27T13:41:44Z,483990,4669,248,1173,0,CBC News,2240000
35,UCH1oRy1dINbMVp3UFWrKP0w,pZiGJUbxqww,Realities of facemasks in fight against coronavirus exposure l GMA,2020-02-27T17:36:33Z,476573,2922,699,1716,0,Good Morning America,1870000
36,UChirEOpgFCupRAk5etXqPaA,_-tqnwE7wtM,Wuhan Resident Shows Life in Coronavirus Epicenter,2020-02-26T07:25:36Z,456040,2440,238,861,0,Bloomberg QuickTake News,482000
37,UCG-iSMVtWbbwDDXgXXypARQ,quDYb_x54DM,"Coronavirus Epidemic Update 28: Practical Prevention Strategies, Patient Age vs. Case Fatality Rate",2020-02-28T20:34:22Z,444860,8141,215,1781,0,MedCram - Medical Lectures Explained CLEARLY,804000
38,UCG-iSMVtWbbwDDXgXXypARQ,XjEacUyp4vY,"Coronavirus Epidemic Update 29: Testing problems, mutations, COVID-19 in Washington &amp; Iran",2020-03-03T17:56:15Z,444296,8473,215,2316,0,MedCram - Medical Lectures Explained CLEARLY,804000
39,UCrnbT_nd9Dvg87PXefx7pQA,xyAOj_g4NMI,Coronavirus / Medidas de prevencion,2020-02-29T01:43:20Z,389789,2505,276,227,0,TV UNAM,290000
40,UCoFX8yfaEwXNEu3HgLdfomQ,oUo5O1JmLH0,COVID-19: Removal and disposal of Personal Protective Equipment (PPE),2020-03-02T18:49:40Z,382010,848,72,74,0,Public Health England,8510
41,UCPgLNge0xqQHWM5B5EFH9Cg,C14HnPtm1a0,Coronavirus: How to stay safe during the virus outbreak,2020-02-27T15:22:54Z,337054,1493,102,0,0,The Telegraph,1340000
42,UCoMdktPbSTixAyNGwb-UYkQ,uFT_i7EHh6U,COVID-19: Inside Wuhan&#39;s coronavirus hospital,2020-02-26T15:49:15Z,334276,1094,153,323,0,Sky News,2570000
43,UCG-iSMVtWbbwDDXgXXypARQ,xQwfuJgJ9lo,"Coronavirus Epidemic Update 27: Testing accuracy for COVID-19 (CT Scan vs. RT-PCR), California Cases",2020-02-27T18:20:25Z,327857,6284,152,1332,0,MedCram - Medical Lectures Explained CLEARLY,804000
44,UC4SUWizzKc1tptprBkWjX2Q,lQMMTw1f43s,Coronavirus: China steps up use of robots to fight Covid-19 epidemic,2020-02-27T08:29:05Z,305423,1547,161,315,0,South China Morning Post,1320000
45,UCl-J-ovSJhA3or73Q2uVpow,lhsCo92sUJk,Coronavirus (COVID-19) Update #2 [SARS-CoV-2],2020-03-02T10:24:13Z,304227,4278,460,1011,0,Medicosis Perfectionalis,263000
46,UCG-iSMVtWbbwDDXgXXypARQ,bV1CZxJ-uvU,"Coronavirus Epidemic Update 26: Treatment Updates, Stock Markets, Germany &amp; San Francisco, Pandemic?",2020-02-27T01:52:53Z,294209,4969,137,1046,0,MedCram - Medical Lectures Explained CLEARLY,804000
47,UCMSsLqxqvZsNXi0Z-VjN89A,ZN5HZlApjg4,Coronavirus Preparation and Coronavirus Prevention | COVID-19,2020-02-29T20:22:40Z,292483,7824,224,1795,0,Doctor Mike Hansen,375000
48,UCXwDLMDV86ldKoFVc_g8P0g,ar-IOAQvYds,Coronavirus : pourquoi les theories du complot explosent a chaque epidemie ?,2020-02-28T14:37:07Z,274364,0,0,0,0,BFMTV,794000
49,UCPgLNge0xqQHWM5B5EFH9Cg,zf5tGGD_6kA,Coronavirus: &#39;Wuhan shake&#39; one of many inventive ways people are avoiding handshakes,2020-03-02T15:19:04Z,215140,750,50,0,0,The Telegraph,1340000
